author,post_time,topic,time_info,content,has_photo,has_video,like_count,reply_count,repost_count,share_count,view_count,followers_count,post_url,scrape_time,emojis,emoji_count,lang,scrape_time_origin,post_weekday,post_hour,viral,has_question,has_exclaim,is_subjective,sent_score_avg,sent_label_avg,sentiment_score,sentiment_label,is_subjective_post,is_satire_humor_simple,person_view,person_view_encoded
lunglung_521,2025年04月28日 16:08,,2小時,到天母棒球場看球，除了買阿全師、丸米進場外還有什麼好推薦,False,False,1,0,0,0,1177,0,https://www.threads.net/@lunglung_521/post/DI-6VX4R3u5,2025年04月28日 16:08,,0,Ch,2025-04-28 16:08:00,Monday,16,0,False,False,True,0.962062507867813,positive,0.9162382185459137,positive,True,False,none,4
walkure0105,2025年04月28日 10:54,,7小時,在脆上的日常，看到無邏輯的言論回他一下，對方反擊就嗆爆他，然後封鎖，眼不見為淨。,False,False,0,0,0,0,287,81,https://www.threads.net/@walkure0105/post/DI-WW0iPhua,2025年04月28日 10:54,,0,Ch,2025-04-28 10:54:00,Monday,10,0,False,False,True,0.180409044027329,negative,0.22402554750442505,negative,True,True,3rd,2
stargiftndream,2025年04月27日 22:53,,19小時,剩七分鐘拉椅子要宣布回歸了,False,False,1,2,0,0,1314,10,https://www.threads.net/@stargiftndream/post/DI9D4CdyKh7,2025年04月27日 22:53,,0,Ch,2025-04-27 22:53:00,Sunday,22,0,False,False,False,0.155014097690582,negative,0.1524202525615692,negative,False,False,none,4
ciiii413,2025年04月28日 13:39,,5小時,喝完星巴克，我一般不刷牙，等他结成牙渍，然后就可以喝两口水涮一下，这样又喝上了,False,False,219,11,14,24,6960,3501,https://www.threads.net/@ciiii413/post/DI-pS2PTK2A,2025年04月28日 13:39,,0,Ch,2025-04-28 13:39:00,Monday,13,0,False,False,True,0.9952352643013,positive,0.9952352046966553,positive,True,False,mixed,3
xuan._0603,2025年04月28日 12:45,,5小時,演唱會遇到最靠北的事： 錄到最喜歡的part手機跳儲存空間不足。,False,False,11,0,1,0,834,1302,https://www.threads.net/@xuan._0603/post/DI-jD-3vBSa,2025年04月28日 12:45,,0,Ch,2025-04-28 12:45:00,Monday,12,0,False,False,True,0.79048764705658,positive,0.8174823224544525,positive,True,True,none,4
_1cit7,2025年04月28日 07:48,,10小時,今天早上起床聽到在下大雨 醒來第一句話是 ：aespa回來了喔,False,False,274,1,2,3,3916,96,https://www.threads.net/@_1cit7/post/DI-BIyuS4dK,2025年04月28日 07:48,,0,Ch,2025-04-28 07:48:00,Monday,7,0,False,False,False,0.816472053527832,positive,0.819926381111145,positive,False,False,none,4
x730_.166,2025年04月28日 14:56,,3小時,好想聽我不想你想你了的現場喔喔喔,False,False,0,0,0,0,325,210,https://www.threads.net/@x730_.166/post/DI-yCwWyZPj,2025年04月28日 14:56,,0,Ch,2025-04-28 14:56:00,Monday,14,0,False,False,True,0.847772300243378,positive,0.8214935958385468,positive,True,False,mixed,3
look_mia_1230,2025年04月27日 21:12,,21小時,看演唱會的時候 臉都在不自覺微笑,False,False,10,0,1,0,1499,68,https://www.threads.net/@look_mia_1230/post/DI84V6eSxn4,2025年04月27日 21:12,,0,Ch,2025-04-27 21:12:00,Sunday,21,0,False,False,False,0.841006964445114,positive,0.8382629752159119,positive,False,False,none,4
ip._.onedoor._.lune,2025年04月28日 16:00,,2小時,這次搶票時間有夠爛😠😠我是學生我下午三點怎麼搶。 我只能看之後有沒有釋出 或是我買別人多搶的 😣,False,False,6,4,0,0,1876,157,https://www.threads.net/@ip._.onedoor._.lune/post/DI-5YChhdN5,2025年04月28日 16:00,😠😠😣,3,Ch,2025-04-28 16:00:00,Monday,16,0,False,False,True,0.114203478097916,negative,0.0893249773979187,negative,True,True,1st,0
xin_0121_1023,2025年04月27日 23:06,,19小時,對追星女來說 五月真的大事很妙😋,False,False,1,0,0,1,221,58,https://www.threads.net/@xin_0121_1023/post/DI9FbhITrFu,2025年04月27日 23:06,😋,1,Ch,2025-04-27 23:06:00,Sunday,23,0,False,False,True,0.993290096521378,positive,0.9878841042518616,positive,True,False,none,4
_98528,2025年04月27日 23:11,,19小時,好喔 411說站區進場改回原本的方式 希望當天不要給我搞事^^,False,False,28,1,0,2,2387,181,https://www.threads.net/@_98528/post/DI9F7uGz3bj,2025年04月27日 23:11,,0,Ch,2025-04-27 23:11:00,Sunday,23,0,False,False,True,0.8820561170578,positive,0.8840181529521942,positive,True,False,1st,0
lcyssa24_12,2025年04月28日 15:46,,3小時,想問一下如果已經用一個會員號買了 是不是就不能再刷票了😭,False,False,3,4,0,3,2075,3,https://www.threads.net/@lcyssa24_12/post/DI-3yENBF5R,2025年04月28日 15:46,😭,1,Ch,2025-04-28 15:46:00,Monday,15,0,False,False,True,0.200635732412338,negative,0.18726526618003844,negative,True,False,none,4
loveshe1990,2025年04月28日 09:01,1004,9小時,看完FM，看完預告 配上厭世報稅季的事務所倒數一個月社畜 突然好想淨漢⋯ 又要刷影片續命了🫠,False,False,2,0,0,0,392,114,https://www.threads.net/@loveshe1990/post/DI-JfOgBwCP,2025年04月28日 09:01,🫠,1,Ch,2025-04-28 09:01:00,Monday,9,0,False,False,True,0.81889209151268,positive,0.8422358334064484,positive,True,False,none,4
jacquelinelee_0813,2025年04月28日 09:52,,8小時,愛誰就去誰的個人場 真的不要跑錯地方欸 笑死 什麼愛屋及烏什麼賭一把的 拜託都滾遠一點 把票留給懂得珍惜他們的人吧,False,False,32,0,0,0,1607,65,https://www.threads.net/@jacquelinelee_0813/post/DI-PV5tTMf8,2025年04月28日 09:52,,0,Ch,2025-04-28 09:52:00,Monday,9,0,False,False,True,0.810694843530655,positive,0.8211622536182404,positive,True,True,3rd,2
dvkon_,2025年04月28日 01:01,,17小時,剛剛在洗澡的時候突然想到 正五預告出來了 還有小分隊的問題欸 而且現在大家不是說哲奎碩都很有可能出來小分隊⋯⋯ 蛤 那我真的完蛋了 還以為正五只有三個版本 原來還要再加上小分隊的專輯才是屬於我的正五啊⋯,False,False,115,2,0,4,2717,206,https://www.threads.net/@dvkon_/post/DI9Sfs7ST6p,2025年04月28日 01:01,,0,Ch,2025-04-28 01:01:00,Monday,1,0,False,False,True,0.897682577371597,positive,0.9309777021408081,positive,True,False,1st,0
susu_218,2025年04月28日 09:45,,9小時,我真的不要了 我不要去演唱會了,False,False,0,1,0,0,1052,248,https://www.threads.net/@susu_218/post/DI-OfgrzNlv,2025年04月28日 09:45,,0,Ch,2025-04-28 09:45:00,Monday,9,0,False,False,True,0.148337602615356,negative,0.12027335166931152,negative,True,False,1st,0
ninaliu728,2025年04月28日 13:29,浪配,5小時,刷票刷到厭世，還好最後大家都順利刷到惹～我可以從六月一路開心到七月了😙 浪配,False,False,34,1,0,1,1709,59,https://www.threads.net/@ninaliu728/post/DI-oGyLT4n_,2025年04月28日 13:29,😙,1,Ch,2025-04-28 13:29:00,Monday,13,0,False,False,True,0.222780734300613,negative,0.20664119720458984,negative,True,False,1st,0
yuii.217_,2025年04月28日 15:39,,3小時,有人搶到vip嗎 純屬好奇 這個手速真的是神,False,False,19,16,0,2,2339,71,https://www.threads.net/@yuii.217_/post/DI-2_SypI3r,2025年04月28日 15:39,,0,Ch,2025-04-28 15:39:00,Monday,15,0,False,False,True,0.976205468177795,positive,0.9658805429935455,positive,True,False,none,4
_heavenevaeh__,2025年04月28日 10:34,,8小時,畢業演唱會退款到現在還沒收到😂😂😂笑死自己了😂😂😂😂😂😭😭翻譯 _heavenevaeh__ 2025-4-14 累了day4 _heavenevaeh__：每天發文直到拿到退款day2 無語的時候真挺無語的 有沒有人可以幫我找到他⋯⋯⋯⋯ @zhaopiancun,False,False,0,0,0,0,340,76,https://www.threads.net/@_heavenevaeh__/post/DI-UFqRTK0v,2025年04月28日 10:34,😂😂😂😂😂😂😂😂😭😭,10,Ch,2025-04-28 10:34:00,Monday,10,0,False,False,True,0.224873200416565,negative,0.22515149450302124,negative,True,True,mixed,3
jinze7094,2025年04月28日 16:28,andTEAM,2小時,取ったど〜！！！ 台湾公演VIP取れました〜ㅠㅠ 念願の… 念願の… 念願の………… 言葉にならない…ㅠㅠㅠㅠㅠㅠ はぁ…嬉しい………… 本場の台湾料理食べまくるぞ！ わ〜い！わ〜い！ もうずっとずっとこれが気になって 皆様の投稿もろくに見に行けずㅠㅠ これからチェックしにいきますゆえ 凄い前の投稿とかに連続いいねとかするかもだけど、気にしないでね♡ㅋㅋㅋㅋㅋㅋ,False,False,53,12,0,2,877,129,https://www.threads.net/@jinze7094/post/DI-8k0zyfmm,2025年04月28日 16:28,,0,ja,2025-04-28 16:28:00,Monday,16,0,False,True,False,0.5,neutral,0.5,neutral,False,False,none,4
z_b_x._.ovve,2025年04月28日 14:16,,4小時,就問哪個學校能請到我們夏董 果然是我們大彰商愛死台灣一商,False,False,24,0,1,0,2280,141,https://www.threads.net/@z_b_x._.ovve/post/DI-tetJzoKM,2025年04月28日 14:16,,0,Ch,2025-04-28 14:16:00,Monday,14,0,False,False,True,0.817241787910461,positive,0.8377398252487183,positive,True,False,1st,0
munei_zhenlong,2025年04月28日 15:11,,3小時,今天去星巴克，結果是買一送一 一個人其實喝不完兩杯， 不知道能不能像便利商店那樣先存起來呢？😅 喜歡星巴克的人今天很划算喔～ 不知道是什麼日子？,False,False,16,1,0,0,1313,450,https://www.threads.net/@munei_zhenlong/post/DI-zywvz-ik,2025年04月28日 15:11,😅,1,Ch,2025-04-28 15:11:00,Monday,15,0,True,False,True,0.573715198338032,neutral,0.8702399110794067,positive,True,False,none,4
yulun.08.19,2025年04月28日 12:42,漁光島生活節,6小時,期待這禮拜溫蒂漫步、脆樂團、怕胖、美秀,False,False,11,0,0,0,303,103,https://www.threads.net/@yulun.08.19/post/DI-izdYPuFt,2025年04月28日 12:42,,0,Ch,2025-04-28 12:42:00,Monday,12,0,False,False,False,0.968824058771133,positive,0.9394087791442871,positive,False,False,none,4
hsuan___18,2025年04月28日 15:15,,3小時,吃鬆餅的時候 旁邊一個小妹妹開始歌劇式唱歌,False,False,1,0,0,0,548,75,https://www.threads.net/@hsuan___18/post/DI-0TFYT6uv,2025年04月28日 15:15,,0,Ch,2025-04-28 15:15:00,Monday,15,0,False,False,False,0.811107903718948,positive,0.8088828325271606,positive,False,False,none,4
flora891030,2025年04月28日 11:34,韓國氣候卡,7小時,因為各種原因 我的Tmoney裡面好多錢 所以買了10張的氣候卡 希望能換成現金 目前還有9張 空卡一張3000韓幣 換算成台幣一張收67元 有興趣的歡迎留言 接受賣貨便或是北捷面交 韓國氣候卡,False,False,6,21,0,3,4304,129,https://www.threads.net/@flora891030/post/DI-bBQXTWDr,2025年04月28日 11:34,,0,Ch,2025-04-28 11:34:00,Monday,11,0,False,False,True,0.889033704996109,positive,0.7760759890079498,positive,True,False,1st,0
420kangsh,2025年04月28日 02:00,,16小時,看到大家在講APA，突然好想去日本(？)，其實前幾天就有看一下機票，但阿奇司都這樣時不時蹦出一兩個活動行程，很難訂機票耶，一日店長就算了，有表演就不太想缺席,False,False,1,0,0,0,143,30,https://www.threads.net/@420kangsh/post/DI9ZU_US3ct,2025年04月28日 02:00,,0,Ch,2025-04-28 02:00:00,Monday,2,0,True,False,True,0.95498913526535,positive,0.9211494624614716,positive,True,False,none,4
littlefriend32,2025年04月28日 11:46,SEVENTEEN,7小時,有沒有去過日本場演唱會或fanmeet 的克拉 想知道去現場的話需要準備什麼 先前有去過一場 有看到旁邊有人帶小零食 目前只知道一定要帶克拉棒跟電池😭,False,False,6,2,0,0,1438,69,https://www.threads.net/@littlefriend32/post/DI-cS4QSo7m,2025年04月28日 11:46,😭,1,Ch,2025-04-28 11:46:00,Monday,11,0,False,False,True,0.78534568965435,positive,0.7511434298753737,positive,True,False,none,4
_xinnn1n,2025年04月27日 22:53,,20小時,粉絲圈要吵自己吵 不要拉別團下水 智障,False,False,1,0,0,0,294,245,https://www.threads.net/@_xinnn1n/post/DI9D8G_TGTJ,2025年04月27日 22:53,,0,Ch,2025-04-27 22:53:00,Sunday,22,0,False,False,False,0.790939331054688,positive,0.7913720309734344,positive,False,False,none,4
hiiamsn,2025年04月28日 16:50,,2小時,厚厚看到別人在港館坐區被擋滿的視野我6/20可能完蛋了 而且號碼超大感覺會超級偏 但還是要去 真的有那麼愛嗎 可能有,False,False,0,1,0,0,138,85,https://www.threads.net/@hiiamsn/post/DI-_J82TDXx,2025年04月28日 16:50,,0,Ch,2025-04-28 16:50:00,Monday,16,0,False,False,True,0.937738329172134,positive,0.818992555141449,positive,True,False,1st,0
tako5o4,2025年04月28日 14:34,,4小時,等一下3:00要搶票了 我還在我們學校大閱覽室🥹 希望我姐跟他朋友可以搶到,False,False,8,0,0,0,499,102,https://www.threads.net/@tako5o4/post/DI-vjeZyBdo,2025年04月28日 14:34,🥹,1,Ch,2025-04-28 14:34:00,Monday,14,0,False,False,True,0.826188373565674,positive,0.8223274499177933,positive,True,False,mixed,3
tachi_forhobbies,2025年04月28日 14:19,&TEAM,4小時,&team 如果事前售票有多出來的...可以看看我嗎🫠 各種理由 沒辦法買事前會員🫠 #andteam,False,False,2,0,0,0,1275,1,https://www.threads.net/@tachi_forhobbies/post/DI-t0_ihD-m,2025年04月28日 14:19,🫠🫠,2,Ch,2025-04-28 14:19:00,Monday,14,0,False,False,True,0.110247254371643,negative,0.12314349412918091,negative,True,False,1st,0
1ing_2,2025年04月28日 14:44,,4小時,搶票順利🍀 （我好緊張）,False,False,4,0,0,0,437,237,https://www.threads.net/@1ing_2/post/DI-wuWNTXsY,2025年04月28日 14:44,🍀,1,Ch,2025-04-28 14:44:00,Monday,14,0,False,False,True,0.809529969096184,positive,0.7506195962429046,positive,True,False,1st,0
and.haru__,2025年04月27日 22:41,,20小時,明天搶票我好緊張啊啊啊啊啊啊啊 我已經連續緊張三天而且很可憐的是這幾天除了統測運氣都很好 所以V區前排我來了,False,False,24,4,0,1,837,102,https://www.threads.net/@and.haru__/post/DI9CjexydDs,2025年04月27日 22:41,,0,Ch,2025-04-27 22:41:00,Sunday,22,0,False,False,True,0.808144867420197,positive,0.8314797282218933,positive,True,False,1st,0
chikaka1029,2025年04月28日 15:43,,3小時,買到A區，嗯…….還是主辦單位你們乾脆把A區都改成有椅子的大家比較輕鬆😌,False,False,28,0,1,0,1092,67,https://www.threads.net/@chikaka1029/post/DI-3eK1yAmi,2025年04月28日 15:43,😌,1,Ch,2025-04-28 15:43:00,Monday,15,0,False,False,True,0.299145957827568,negative,0.7003139972686767,positive,True,False,2nd,1
at_go.pa,2025年04月28日 13:00,,5小時,剛剛跟老師說3:00要搶票他同意了 真好 這個世界會如我所願的拜託了,False,False,19,0,0,0,785,203,https://www.threads.net/@at_go.pa/post/DI-k0kNBCD8,2025年04月28日 13:00,,0,Ch,2025-04-28 13:00:00,Monday,13,0,False,False,True,0.955045938491821,positive,0.9621763527393341,positive,True,False,mixed,3
yuzu___li,2025年04月28日 15:13,,3小時,嗚嗚嗚嗚嗚我只有搶到A2前100號一張 沒有VIP😭😭,False,False,23,0,0,0,1085,242,https://www.threads.net/@yuzu___li/post/DI-0DXvT6Ai,2025年04月28日 15:13,😭😭,2,Ch,2025-04-28 15:13:00,Monday,15,0,False,False,True,0.234259478449821,negative,0.2643406909704208,negative,True,False,1st,0
fi_ndyu_n,2025年04月28日 16:31,,2小時,想換換看⋯A1 2xx 可以換到後面坐席嗎嗚嗚 真的不想站著 隨便坐席都可以!!!能坐著就好 換不到就售～,False,False,3,2,4,0,791,26,https://www.threads.net/@fi_ndyu_n/post/DI-9AZvBlDx,2025年04月28日 16:31,,0,Ch,2025-04-28 16:31:00,Monday,16,0,False,True,True,0.146965354681015,negative,0.046373993158340454,negative,True,False,none,4
and.haru__,2025年04月28日 15:42,恩聽恩聽恩聽恩聽恩聽,3小時,大家好我來換票 A2 1XX換V區不限 會補差價 救救想近距離見自擔的我⋯⋯⋯⋯ㅠㅠ,False,False,14,4,8,1,2266,102,https://www.threads.net/@and.haru__/post/DI-3V_RxSXz,2025年04月28日 15:42,,0,Ch,2025-04-28 15:42:00,Monday,15,0,False,False,True,0.792998880147934,positive,0.805962860584259,positive,True,False,1st,0
gabriellayki,2025年04月28日 15:46,,3小時,求&team 台北VIP 有A2區一張 可以提供粉絲證明🥹,False,False,1,1,0,1,572,110,https://www.threads.net/@gabriellayki/post/DI-3ylnyL7Q,2025年04月28日 15:46,🥹,1,Ch,2025-04-28 15:46:00,Monday,15,0,False,False,False,0.737747472524643,positive,0.7329314410686493,positive,False,False,none,4
youjing0324,2025年04月28日 16:17,,2小時,vip跟B區都還刷得到一兩張～大家加油,False,False,0,0,0,0,650,48,https://www.threads.net/@youjing0324/post/DI-7YyLPu8L,2025年04月28日 16:17,,0,Ch,2025-04-28 16:17:00,Monday,16,0,False,False,False,0.992539465427399,positive,0.9896479845046997,positive,False,False,none,4
youjing0324,2025年04月28日 16:25,,2小時,哥哥我們下次可以開林口嗎？然後用拓元搶票🫠我最熟悉的組合,False,False,2,0,0,0,752,48,https://www.threads.net/@youjing0324/post/DI-8UJzvE9S,2025年04月28日 16:25,🫠,1,Ch,2025-04-28 16:25:00,Monday,16,0,True,False,True,0.927014887332916,positive,0.9077546298503876,positive,True,False,1st,0
jianonpower,2025年04月28日 11:38,yungkai,7小時,台北場多兩張 都是單獨的票 自行匯款給kktix,False,False,0,0,0,0,373,136,https://www.threads.net/@jianonpower/post/DI-bd4yyfj8,2025年04月28日 11:38,,0,Ch,2025-04-28 11:38:00,Monday,11,0,False,False,False,0.83339661359787,positive,0.8707816898822784,positive,False,False,none,4
ruby_870506,2025年04月27日 21:20,,21小時,明天搶票 我要緊張吐了⋯,False,False,4,0,0,0,325,22,https://www.threads.net/@ruby_870506/post/DI85Qj5vKMM,2025年04月27日 21:20,,0,Ch,2025-04-27 21:20:00,Sunday,21,0,False,False,True,0.200059086084366,negative,0.8143200278282166,positive,True,False,1st,0
uuu.c__,2025年04月28日 17:31,,1小時,放任小孩在餐廳尖叫大吼的家長建議滾回家,False,False,4,0,0,0,529,3107,https://www.threads.net/@uuu.c__/post/DI_D1uQSW66,2025年04月28日 17:31,,0,Ch,2025-04-28 17:31:00,Monday,17,0,False,False,False,0.821885466575623,positive,0.815151035785675,positive,False,False,none,4
no_money_but_happy_,2025年04月28日 16:16,,2小時,結果vip現在有票 但我會員碼用過不可以搶。,False,False,1,0,0,0,263,10,https://www.threads.net/@no_money_but_happy_/post/DI-7Ot-RcNJ,2025年04月28日 16:16,,0,Ch,2025-04-28 16:16:00,Monday,16,0,False,False,True,0.767839014530182,positive,0.7805785834789276,positive,True,True,1st,0
im_yunli,2025年04月28日 09:10,,9小時,春日混池跟拼盤搶票同一天 這是要我的命嗎,False,False,0,0,0,0,305,28,https://www.threads.net/@im_yunli/post/DI-KftrS2WD,2025年04月28日 09:10,,0,Ch,2025-04-28 09:10:00,Monday,9,0,False,False,True,0.245327293872833,negative,0.7562404870986938,positive,True,False,1st,0
zzr0801_,2025年04月28日 15:07,,3小時,不是 我真的要瘋了vip是誰在搶的,False,False,16,0,0,0,1458,258,https://www.threads.net/@zzr0801_/post/DI-zaMCzZXk,2025年04月28日 15:07,,0,Ch,2025-04-28 15:07:00,Monday,15,0,False,False,True,0.185030221939087,negative,0.22298189997673035,negative,True,False,1st,0
mmmmo.3205,2025年04月28日 13:05,,5小時,敢不敢天上掉下來一張wish台北場給我 4,False,False,4,0,0,0,432,57,https://www.threads.net/@mmmmo.3205/post/DI-lVyzysFp,2025年04月28日 13:05,,0,Ch,2025-04-28 13:05:00,Monday,13,0,False,False,True,0.790843605995178,positive,0.7924202382564545,positive,True,False,1st,0
mega0621,2025年04月28日 11:10,,7小時,事實證明就算有星展卡友還是搶不到票 可以不用辦了😃,False,False,1,0,0,0,701,43,https://www.threads.net/@mega0621/post/DI-YNaQBhDu,2025年04月28日 11:10,😃,1,Ch,2025-04-28 11:10:00,Monday,11,0,False,False,False,0.418872065544128,neutral,0.3760418337583542,neutral,False,False,none,4
fairytix0,2025年04月28日 14:22,ILLIT ILLIT ILLIT GLLIT GLLIT GLLIT,4小時,出兩張ILLIT的MG～～都是2️⃣開頭有預算再私 6/8場的，公售過戶 ⒈F1 5排 <15 ⒉F1 5排 <10,False,False,0,0,0,0,633,25,https://www.threads.net/@fairytix0/post/DI-uLFHzUzB,2025年04月28日 14:22,,0,Ch,2025-04-28 14:22:00,Monday,14,0,False,False,False,0.797913372516632,positive,0.8332924246788025,positive,False,False,none,4
snow_fsrm,2025年04月28日 12:21,,6小時,最好保證買到票都是粉絲，黃牛就真的🔪,False,False,23,0,0,0,1395,162,https://www.threads.net/@snow_fsrm/post/DI-gVfeP9wA,2025年04月28日 12:21,🔪,1,Ch,2025-04-28 12:21:00,Monday,12,0,False,False,True,0.248672842979431,negative,0.18835192918777466,negative,True,False,none,4
yuzu___li,2025年04月28日 16:26,,2小時,VIP現在清票出來了～ 還沒搶到的露內應該很有機會～ 我是有搶到票就佛系了，反正位置也不太差 😂😂,False,False,40,0,0,2,2374,242,https://www.threads.net/@yuzu___li/post/DI-8cd5TNd8,2025年04月28日 16:26,😂😂,2,Ch,2025-04-28 16:26:00,Monday,16,0,False,False,True,0.936021708846092,positive,0.9334255629777908,positive,True,True,1st,0
zc._0825,2025年04月28日 16:23,,2小時,今天的彰商是台灣一商實錘了😏👍🏻,False,False,1,0,0,0,1236,11,https://www.threads.net/@zc._0825/post/DI-8FR7R9yB,2025年04月28日 16:23,😏👍🏻,3,Ch,2025-04-28 16:23:00,Monday,16,0,False,False,False,0.301144067049026,negative,0.36275428891181943,neutral,False,False,none,4
_leu.0312_,2025年04月27日 19:14,K WONDER CONCERT,23小時,再發一次 如果沒有人換的話要退票了🥲 有人有橙2B-1 14排或相近排數可以換橙2B1-15排嗎🥹 想跟朋友一起坐～～,False,False,1,2,0,0,950,72,https://www.threads.net/@_leu.0312_/post/DI8qyLbJeHO,2025年04月27日 19:14,🥲🥹,2,Ch,2025-04-27 19:14:00,Sunday,19,0,False,False,True,0.27884947180748,negative,0.25315512537956236,negative,True,False,none,4
cakegg,2025年04月28日 15:55,andTEAM,3小時,人生第一次搶到門票😆 雖然是最後的座位，剛好適合老人家。,False,False,2,0,0,0,1093,51,https://www.threads.net/@cakegg/post/DI-40NsvEXO,2025年04月28日 15:55,😆,1,Ch,2025-04-28 15:55:00,Monday,15,0,False,False,True,0.96570517539978,positive,0.9652090233564377,positive,True,True,none,4
tiejo_do4,2025年04月28日 01:11,,17小時,K-wonder 橙2B-1 5800區 7排連號2張 降價讓票 NT$5600/張 希望有人收走😖,False,False,0,1,0,0,604,0,https://www.threads.net/@tiejo_do4/post/DI9ToHdyuX3,2025年04月28日 01:11,😖,1,Ch,2025-04-28 01:11:00,Monday,1,0,False,False,True,0.82569020986557,positive,0.8565080463886261,positive,True,False,none,4
yan.k1006_,2025年04月27日 23:07,,19小時,欸！拜託快點實施是會員的優先購票好嗎？那些跟風的不要來亂，真的很可憐,False,False,0,0,0,0,1087,232,https://www.threads.net/@yan.k1006_/post/DI9FdnjTpOO,2025年04月27日 23:07,,0,Ch,2025-04-27 23:07:00,Sunday,23,0,True,True,True,0.382609069347382,neutral,0.07778355479240417,negative,True,True,none,4
vkviviko,2025年04月28日 15:27,,3小時,想買B區，但先刷到A區了，總之先匆匆結完帳，但是老姐姐我好想要座位啊😭總之6/20見了,False,False,6,0,0,1,740,7,https://www.threads.net/@vkviviko/post/DI-1nkZT6Bw,2025年04月28日 15:27,😭,1,Ch,2025-04-28 15:27:00,Monday,15,0,False,False,True,0.783024708628655,positive,0.789487577676773,positive,True,False,1st,0
tata._.554,2025年04月28日 16:53,,2小時,@harua.x.0501搶到A2 40幾號也是很牛逼了 可惜我搶到VIP,False,False,2,1,0,0,635,14,https://www.threads.net/@tata._.554/post/DI-_e0WTaLl,2025年04月28日 16:53,,0,Ch,2025-04-28 16:53:00,Monday,16,0,False,False,True,0.916601091623306,positive,0.8691393136978149,positive,True,False,1st,0
chuuncls,2025年04月28日 16:30,&team,2小時,還沒有刷到的LUNÉ們建議可以再多刷一下 目前看VIP還是一直有票的！ 然候封鎖了一堆在別人下面留言的黃牛…… 賺真心喜歡的粉絲錢你們一定會下地獄的😌 &TEAM,False,False,32,0,0,0,1017,9,https://www.threads.net/@chuuncls/post/DI-811VJrSf,2025年04月28日 16:30,😌,1,Ch,2025-04-28 16:30:00,Monday,16,0,False,True,True,0.822940205037594,positive,0.6811764389276505,positive,True,True,2nd,1
pear.juice_star,2025年04月28日 09:17,,9小時,其實昨天看完很大的感想是 如果公司能讓他們再多上一點舞台就好了 而且我也感覺他們本人比起簽售更喜歡舞台,False,False,172,0,5,13,3742,22,https://www.threads.net/@pear.juice_star/post/DI-LTkZhrJn,2025年04月28日 09:17,,0,Ch,2025-04-28 09:17:00,Monday,9,0,False,False,True,0.9897241294384,positive,0.9848314523696899,positive,True,False,mixed,3
ineedsomesmtandtbz,2025年04月28日 02:47,,16小時,看完這場對韓國人印象差到不行,False,False,20,0,0,0,1144,25,https://www.threads.net/@ineedsomesmtandtbz/post/DI9epsETdpL,2025年04月28日 02:47,,0,Ch,2025-04-28 02:47:00,Monday,2,0,False,False,True,0.0620331466197968,negative,0.032715678215026855,negative,True,False,none,4
hch._1023,2025年04月27日 22:52,,20小時,第一次追就兩張牌都被翻要不要入坑啊😍,False,False,1,0,0,0,418,308,https://www.threads.net/@hch._1023/post/DI9DxYYzvmY,2025年04月27日 22:52,😍,1,Ch,2025-04-27 22:52:00,Sunday,22,0,False,False,False,0.418976707458496,neutral,0.4011169236898422,neutral,False,False,none,4
walking_.tothemoon,2025年04月28日 15:44,,3小時,好想知道站區6800/4800/3800的分區是從序號幾號開始分>< 剛剛看社團有人說3800是從1501開始 站區到底是要塞多少人？？？ （我看到了）（再不好好看節目介紹啊）,False,False,8,2,0,2,1412,23,https://www.threads.net/@walking_.tothemoon/post/DI-3oSpSGAQ,2025年04月28日 15:44,,0,Ch,2025-04-28 15:44:00,Monday,15,0,True,False,True,0.827927246689796,positive,0.8396178781986237,positive,True,False,1st,0
tata._.554,2025年04月28日 16:21,,2小時,搶到vip了！！！！！！啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊大家不要放棄啊 狂刷刷爆,False,False,6,0,0,0,1155,14,https://www.threads.net/@tata._.554/post/DI-70EpzDEk,2025年04月28日 16:21,,0,Ch,2025-04-28 16:21:00,Monday,16,0,False,True,False,0.577701583504677,neutral,0.8774459660053253,positive,False,True,none,4
wlj_1208,2025年04月28日 12:34,,6小時,買一套set就好 錢留給飛機票 幹,False,False,3,0,0,1,614,123,https://www.threads.net/@wlj_1208/post/DI-h4U0PQp5,2025年04月28日 12:34,,0,Ch,2025-04-28 12:34:00,Monday,12,0,False,False,True,0.86900606751442,positive,0.24698498845100403,negative,True,False,none,4
kayeong42,2025年04月28日 16:32,,2小時,給我搶到6800的票不會怎樣吧對吧所以可以讓我搶到吧不要讓我再連戰三天吧,False,False,9,0,0,0,380,202,https://www.threads.net/@kayeong42/post/DI-9GRTvOlK,2025年04月28日 16:32,,0,Ch,2025-04-28 16:32:00,Monday,16,0,False,False,True,0.802449524402618,positive,0.19358766078948975,negative,True,False,1st,0
zx05_7,2025年04月28日 17:26,,1小時,Andteam剛剛刷到A1 131 我第一次自己刷到票 超好笑 但是後來退了 我姐自己搶到vip3**,False,False,2,4,0,0,2321,66,https://www.threads.net/@zx05_7/post/DI_DS41p_gK,2025年04月28日 17:26,,0,Ch,2025-04-28 17:26:00,Monday,17,0,False,False,True,0.759427338838577,positive,0.18445777893066406,negative,True,False,1st,0
